,Alternative SF Returns (Dynamic SF Supply,SPY,Aggregate Bonds,Bitcoin,Ethereum,Commodities,Gold
10/06/2023,0.00014069,0.00000,0.00000,0.00309,0.00023,0.00000,0.00000
11/06/2023,0.00000015,0.00000,0.00000,-0.00108,-0.00598,0.00000,0.00000
12/06/2023,0.00000006,0.00657,-0.00470,0.00076,-0.00180,0.01333,-0.00739
13/06/2023,0.00000002,0.00119,0.00092,-0.03132,-0.05242,0.00221,0.00055
14/06/2023,0.00013282,0.01232,0.00693,0.01787,0.00922,0.02092,0.00701
15/06/2023,0.00000239,-0.00712,-0.00315,0.02924,0.03051,0.01243,-0.00154
16/06/2023,0.00000038,-0.00520,0.00183,0.00689,0.00597,-0.00899,-0.01040
17/06/2023,0.00000234,0.00000,0.00000,-0.00667,-0.00395,0.00000,0.00000
18/06/2023,0.00000013,0.00000,0.00000,0.01857,0.00907,0.00000,0.00000
19/06/2023,0.00000021,0.00000,0.00000,0.05345,0.03128,0.00000,0.00000
20/06/2023,0.00000003,-0.00514,0.00163,0.05797,0.05320,0.01451,-0.00145
21/06/2023,0.00001623,0.00360,-0.00519,-0.00336,-0.00904,-0.01882,-0.00997
22/06/2023,0.00000381,-0.00759,0.00296,0.02645,0.01103,-0.01085,0.00275
23/06/2023,0.00000121,-0.00409,0.00122,-0.00496,-0.00919,0.00131,0.00174
24/06/2023,0.00000060,0.00000,0.00000,-0.00235,0.01241,0.00000,0.00000
25/06/2023,0.00000004,0.00000,0.00000,-0.00673,-0.02164,0.00000,0.00000
26/06/2023,0.00000002,0.01090,-0.00193,0.01403,0.01642,-0.01626,-0.00460
27/06/2023,0.00000924,0.00050,0.00295,-0.02045,-0.03350,-0.00311,-0.00231
28/06/2023,0.00000330,0.00393,-0.00775,0.01223,0.01335,0.00044,-0.00107
29/06/2023,0.00001416,0.01173,0.00235,0.00074,0.04252,0.00841,0.00664
30/06/2023,0.00000225,0.00115,-0.00378,0.00417,-0.00403,0.00000,0.00112
01/07/2023,0.00000076,0.00000,0.00000,0.00064,0.00633,0.00000,0.00000
02/07/2023,0.00000214,0.00000,0.00000,0.01734,0.00967,0.00000,0.00000
03/07/2023,0.00000189,-0.00149,-0.00452,-0.01200,-0.00982,0.00615,-0.00354
04/07/2023,0.00000229,0.00000,0.00000,-0.00886,-0.01378,0.00000,0.00000
05/07/2023,0.00000758,-0.00786,-0.00651,-0.01969,-0.03286,-0.00219,-0.00298
06/07/2023,0.00000555,-0.00253,0.00021,0.01469,0.01236,0.00830,0.00747
07/07/2023,0.00000138,0.00253,0.00279,-0.00173,-0.00278,0.00217,0.00078
08/07/2023,0.00000006,0.00000,0.00000,-0.00414,-0.00151,0.00000,0.00000
09/07/2023,0.00000000,0.00000,0.00000,0.00792,0.00915,0.00000,0.00000
10/07/2023,0.00000006,0.02227,0.01650,0.03388,0.06429,0.03289,0.01791
13/07/2023,0.00000071,-0.00062,-0.00479,-0.03641,-0.03354,-0.00675,-0.00319
14/07/2023,0.00014004,0.00347,0.00112,-0.00048,-0.00296,-0.00807,0.00072
15/07/2023,0.00000010,0.00000,0.00000,-0.00226,-0.00482,0.00000,0.00000
16/07/2023,0.00000028,0.00000,0.00000,-0.00347,-0.00630,0.00000,0.00000
17/07/2023,0.00000333,0.00740,0.00082,-0.00928,-0.00719,0.01313,0.01139
18/07/2023,0.00000103,0.00222,0.00305,0.00158,-0.00466,0.00546,0.00016
19/07/2023,0.00000040,-0.00666,-0.00519,-0.00382,0.00137,0.00293,-0.00508
20/07/2023,0.00000078,0.00000,0.00071,0.00385,0.00033,0.00541,-0.00307
21/07/2023,0.00000099,0.00446,-0.00184,-0.00407,-0.01381,0.01769,-0.00429
22/07/2023,0.00000107,0.00000,0.00000,0.00982,0.01211,0.00000,0.00000
23/07/2023,0.00000001,0.00000,0.00000,-0.03072,-0.02093,0.00000,0.00000
24/07/2023,0.00003949,0.00273,-0.00113,0.00170,0.00410,0.00366,0.00555
25/07/2023,0.00000472,0.00015,0.00327,0.00436,0.00762,-0.00489,0.00487
26/07/2023,0.00000006,-0.00665,-0.00861,-0.00477,-0.00612,-0.00245,-0.01584
27/07/2023,0.00000020,0.00974,0.00390,0.00332,0.00742,0.00612,0.00795
28/07/2023,0.00000028,0.00190,0.00123,-0.00100,-0.00634,0.00406,0.00269
30/07/2023,0.00000970,0.00000,0.00000,-0.00174,-0.00329,0.00000,0.00000
31/07/2023,0.00003178,-0.00287,-0.00936,0.01562,0.00894,-0.00528,-0.01042
01/08/2023,0.00001817,-0.01401,-0.00238,-0.01822,-0.01844,-0.01519,-0.00478
02/08/2023,0.00000016,-0.00287,-0.00676,0.00068,-0.00211,0.00947,-0.00033
03/08/2023,0.00000048,-0.00453,0.00820,-0.00275,-0.00326,0.00164,0.00361
04/08/2023,0.00000079,0.00869,0.00021,-0.00123,-0.00030,0.00041,-0.00228
06/08/2023,0.00000009,0.00000,0.00000,0.00405,-0.00079,0.00000,0.00000
07/08/2023,0.00000714,-0.00436,0.00238,0.01972,0.01528,-0.00123,-0.00636
08/08/2023,0.00000001,-0.00671,0.00072,-0.00680,-0.00066,0.00693,-0.00477
09/08/2023,0.00003487,0.00036,-0.00652,-0.00439,-0.00169,-0.00530,-0.00107
10/08/2023,0.00000137,-0.00058,-0.00312,-0.00078,-0.00169,-0.00164,0.00000
11/08/2023,0.00000011,0.00550,-0.00073,-0.00393,-0.00435,-0.00492,-0.00305
13/08/2023,0.00000010,0.00000,0.00000,0.00384,0.00232,0.00000,0.00000
14/08/2023,0.00000101,-0.01172,-0.00271,-0.00810,-0.00959,-0.01200,-0.00266
15/08/2023,0.00000313,-0.00737,-0.00241,-0.01580,-0.01121,-0.00417,-0.00579
16/08/2023,0.00000651,-0.00765,-0.00105,-0.07502,-0.07092,0.00251,-0.00154
17/08/2023,0.00107128,0.00048,0.00220,-0.02201,-0.01257,0.00706,0.00017
18/08/2023,0.00001437,0.00649,-0.00503,0.00205,0.00517,-0.00249,0.00273
19/08/2023,0.00000926,0.00000,0.00000,0.00327,0.00909,0.00000,0.00000
20/08/2023,0.00000950,0.00000,0.00000,-0.00276,-0.01068,0.00000,0.00000
21/08/2023,0.00000044,-0.00271,0.00105,-0.00333,-0.02028,0.00042,0.00165
22/08/2023,0.00001417,0.01108,0.00951,0.01492,0.02721,0.00207,0.01011
23/08/2023,0.00000046,-0.01396,-0.00229,-0.00995,-0.01133,0.00083,-0.00022
24/08/2023,0.00000006,0.00703,-0.00063,-0.00456,-0.00409,0.00988,-0.00129
25/08/2023,0.00000005,0.00632,0.00219,0.00175,0.00267,-0.00164,0.00287
27/08/2023,0.00000187,0.00000,0.00000,0.00032,-0.00317,0.00000,0.00000
28/08/2023,0.00000034,0.01435,0.00643,0.06021,0.04555,0.00369,0.00972
29/08/2023,0.00000098,0.00411,-0.00041,-0.01541,-0.01409,0.00123,0.00250
30/08/2023,0.00000013,-0.00146,0.00145,-0.05141,-0.03566,0.00407,-0.00167
31/08/2023,0.00000060,0.00186,-0.00788,-0.00532,-0.01056,0.01172,0.00050
01/09/2023,0.00000455,-0.00433,-0.00543,0.00305,0.00554,0.00481,-0.00820
02/09/2023,0.00000021,0.00000,0.00000,0.00377,-0.00097,0.00000,0.00000
03/09/2023,0.00000029,0.00000,0.00000,-0.00590,-0.00337,0.00000,0.00000
04/09/2023,0.00000007,0.00000,0.00000,-0.00140,0.00211,0.00000,0.00000
05/09/2023,0.00000038,-0.00675,-0.00094,-0.00118,-0.00089,0.00240,-0.00454
06/09/2023,0.00000054,-0.00307,0.00314,0.01937,0.00998,-0.00200,0.00107
07/09/2023,0.00000101,0.00150,0.00052,-0.01341,-0.00777,0.00200,0.00034
08/09/2023,0.00000031,0.00656,-0.00115,-0.00015,-0.00034,0.00597,0.00185
09/09/2023,0.00000001,0.00000,0.00000,-0.00260,-0.01122,0.00000,0.00000
10/09/2023,0.00000122,0.00000,0.00000,-0.02646,-0.04152,0.00000,0.00000
11/09/2023,0.00051710,-0.00550,0.00031,0.02666,0.02643,0.00356,-0.00517
12/09/2023,0.00000032,0.00117,0.00146,0.01475,0.00921,0.00316,-0.00231
13/09/2023,0.00000007,0.00859,-0.00136,0.01162,0.01165,0.00824,0.00051
14/09/2023,0.00000054,-0.01564,-0.00230,0.00276,0.00922,-0.00235,0.00658
15/09/2023,0.00000007,0.00059,0.00147,-0.00142,-0.00387,-0.00039,0.00587
16/09/2023,0.00000008,0.00000,0.00000,-0.00148,-0.00776,0.00000,0.00000
17/09/2023,0.00000021,0.00000,0.00000,0.00878,0.00911,0.00000,0.00000
18/09/2023,0.00000124,-0.00208,-0.00293,0.01681,0.00374,0.00078,-0.00095
19/09/2023,0.00000049,-0.00924,-0.00052,-0.00333,-0.01297,-0.00826,0.00073
20/09/2023,0.00000059,-0.01667,-0.00684,-0.02084,-0.02403,-0.00316,-0.00727
21/09/2023,0.00000217,-0.00225,0.00422,0.00078,0.00600,0.00079,0.00320
22/09/2023,0.00000016,0.00420,-0.00792,0.00011,0.00050,-0.00476,-0.00516
23/09/2023,0.00000300,0.00000,0.00000,-0.01241,-0.00846,0.00000,0.00000
24/09/2023,0.00000023,0.00000,0.00000,0.00127,0.00471,0.00000,0.00000
25/09/2023,0.00000105,-0.01480,-0.00127,-0.00325,0.00303,-0.00119,-0.00802
26/09/2023,0.00000004,0.00040,-0.00351,0.00562,0.00283,0.00556,-0.01244
27/09/2023,0.00000281,0.00578,0.00298,0.02501,0.03401,-0.00119,-0.00501
28/09/2023,0.00001192,-0.00243,-0.00096,-0.00426,0.00889,-0.01076,-0.01033
29/09/2023,0.00000016,-0.00040,-0.00972,0.03871,0.03842,-0.00764,-0.01055
01/10/2023,0.00000019,0.00000,0.00000,-0.01691,-0.04167,0.00000,0.00000
02/10/2023,0.00000035,-0.01348,-0.00787,-0.00286,-0.00359,-0.00445,-0.00289
03/10/2023,0.00000023,0.00726,0.00701,0.01333,-0.00529,-0.02838,-0.00012
04/10/2023,0.00000045,-0.00038,0.00064,-0.01381,-0.02218,-0.00586,-0.00183
05/10/2023,0.00000014,0.01180,-0.00387,0.01928,0.02094,0.00377,0.00514
06/10/2023,0.00000020,0.00638,0.01030,0.00095,-0.00680,0.02069,0.01822
07/10/2023,0.00000017,0.00000,0.00000,-0.00146,-0.00070,0.00000,0.00000
08/10/2023,0.00000024,0.00000,0.00000,-0.01233,-0.03307,0.00000,0.00000
09/10/2023,0.00001043,0.00519,-0.00096,-0.00709,-0.00797,-0.00246,-0.00168
10/10/2023,0.00000013,0.00409,0.00458,-0.01931,-0.00093,-0.00576,0.00728
11/10/2023,0.00000749,-0.00612,-0.00865,-0.00431,-0.01714,-0.00041,-0.00305
12/10/2023,0.00002618,-0.00499,0.00428,0.00407,0.00812,0.02609,0.03164
13/10/2023,0.00000094,0.01047,-0.00557,-0.00036,0.00197,-0.00322,-0.00488
14/10/2023,0.00000001,0.00000,0.00000,0.01180,0.00217,0.00000,0.00000
15/10/2023,0.00000031,0.00000,0.00000,0.04820,0.02652,0.00000,0.00000
16/10/2023,0.00001316,-0.00005,-0.00722,-0.00382,-0.02258,0.00282,0.00185
17/10/2023,0.00000196,-0.01341,-0.00466,-0.00283,-0.00062,0.00882,0.01437
18/10/2023,0.00000019,-0.00883,-0.00381,0.01411,0.00239,0.01032,0.01220
19/10/2023,0.00002113,-0.01236,0.00359,0.03260,0.02340,-0.00753,0.00273
20/10/2023,0.00000050,-0.00173,0.00391,0.00808,0.01533,-0.00639,-0.00338
21/10/2023,0.00000510,0.00000,0.00000,0.00251,0.02101,0.00000,0.00000
22/10/2023,0.00000018,0.00000,0.00000,0.09750,0.05920,0.00000,0.00000
23/10/2023,0.00012666,0.00751,0.00357,0.02537,0.01097,-0.01087,-0.00011
24/10/2023,0.00002268,-0.01446,-0.00747,0.01699,0.00130,0.00726,0.00420
25/10/2023,0.00000430,-0.01205,0.00672,-0.01004,0.00921,-0.00848,0.00158
26/10/2023,0.00000279,-0.00454,-0.00032,-0.00732,-0.01333,0.01329,0.01156
27/10/2023,0.00000079,0.01188,-0.00238,0.00554,-0.00190,-0.01613,-0.00566
28/10/2023,0.00000058,0.00000,0.00000,0.01289,0.01051,0.00000,0.00000
29/10/2023,0.00000037,0.00626,-0.00065,0.00359,0.01147,-0.00367,-0.00547
31/10/2023,0.00000007,0.01061,0.00798,0.02210,0.01701,0.00163,-0.00316
01/11/2023,0.00000162,0.01898,0.00600,-0.01395,-0.02521,0.01053,0.00332
02/11/2023,0.00000384,0.00908,0.00607,-0.00585,0.01779,-0.00525,0.00363
03/11/2023,0.00000061,0.00230,-0.00500,0.00891,0.03262,0.00404,-0.00782
05/11/2023,0.00000037,0.00000,0.00000,0.00008,0.00349,0.00000,0.00000
06/11/2023,0.00000853,0.00284,0.00532,0.01065,-0.00754,-0.02162,-0.00415
07/11/2023,0.00001757,0.00073,0.00339,0.00587,0.00100,-0.01120,-0.01002
08/11/2023,0.00000152,-0.00783,-0.00839,0.02938,0.11606,-0.00251,0.00398
09/11/2023,0.00005328,0.01453,0.00224,0.01213,-0.03235,0.01946,-0.00541
11/11/2023,0.00000959,0.00000,0.00000,-0.00174,-0.00375,0.00000,0.00000
12/11/2023,0.00000242,0.00000,0.00000,-0.01632,0.00436,0.00000,0.00000
13/11/2023,0.00001643,0.01921,0.01248,-0.02577,-0.03718,-0.00164,0.00888
14/11/2023,0.00000323,0.00211,-0.00622,0.06342,0.03953,-0.00659,-0.00264
15/11/2023,0.00000021,0.00122,0.00549,-0.04628,-0.04877,-0.02427,0.01122
16/11/2023,0.00000050,0.00124,0.00200,0.01252,0.00023,0.01430,-0.00011
17/11/2023,0.00000193,0.00767,0.00157,-0.00107,0.00068,0.01245,-0.00163
18/11/2023,0.00000070,0.00000,0.00000,0.02196,0.02511,0.00000,0.00000
19/11/2023,0.00000015,0.00000,0.00000,0.00202,0.00449,0.00000,0.00000
20/11/2023,0.00000023,-0.00218,0.00105,-0.04601,-0.04415,0.00576,0.01074
21/11/2023,0.00000333,0.00385,0.00094,0.04458,0.06449,-0.00865,-0.00427
22/11/2023,0.00000085,0.00062,-0.00461,-0.00315,-0.00058,-0.00664,0.00519
23/11/2023,0.00000271,0.00000,0.00000,0.01152,0.00933,0.00000,0.00000
24/11/2023,0.00000168,-0.00180,0.00566,0.00190,0.00122,-0.00668,0.00672
25/11/2023,0.00000032,0.00000,0.00000,-0.01493,-0.02792,0.00000,0.00000
27/11/2023,0.00004057,0.00099,0.00438,0.01558,0.01097,0.01208,0.01324
28/11/2023,0.00000062,-0.00070,0.00488,0.00078,-0.00967,0.00701,0.00148
29/11/2023,0.00000013,0.00393,-0.00332,-0.00366,0.01095,-0.01700,-0.00418
30/11/2023,0.00000609,0.00590,0.00590,0.02565,0.01741,-0.00461,0.01712
01/12/2023,0.00000006,-0.00526,-0.00383,0.01943,0.03620,-0.00675,-0.02185
02/12/2023,0.00000275,0.00000,0.00000,0.01292,0.01283,0.00000,0.00000
03/12/2023,0.00000025,0.00000,0.00000,0.04895,0.02265,0.00000,0.00000
04/12/2023,0.00005011,-0.00020,0.00661,0.04882,0.02227,-0.00892,-0.00379
05/12/2023,0.00000853,0.00356,0.00288,-0.01800,0.02739,-0.02288,0.00533
07/12/2023,0.00000256,0.00429,-0.00504,0.02052,0.00091,0.00436,-0.01343
08/12/2023,0.00000022,0.00388,0.00010,-0.01040,-0.00759,-0.00348,-0.01110
09/12/2023,0.00000205,0.00000,0.00000,0.00122,0.00463,0.00000,0.00000
10/12/2023,0.00000010,0.00000,0.00000,-0.06007,-0.05620,0.00000,0.00000
11/12/2023,0.00006474,0.00456,0.00299,0.00570,-0.00953,-0.01539,-0.00054
12/12/2023,0.00000038,0.01370,0.01247,0.03361,0.02578,0.01145,0.02231
13/12/2023,0.00000317,0.00320,0.00517,0.00323,0.02424,0.01651,0.00585
14/12/2023,0.00000186,-0.00569,-0.00233,-0.02552,-0.04215,0.00172,-0.00921
15/12/2023,0.00000028,0.00561,-0.00203,0.00753,0.00365,-0.04082,0.00454
16/12/2023,0.00000042,0.00000,0.00000,-0.02157,-0.01488,0.00000,0.00000
17/12/2023,0.00001760,0.00000,0.00000,0.03074,0.01037,0.00000,0.00000
18/12/2023,0.00000320,0.00606,0.00122,-0.00897,-0.01848,0.00759,0.00679
19/12/2023,0.00003239,-0.01395,0.00364,0.03236,0.01117,-0.01163,-0.00546
20/12/2023,0.00086248,0.00944,-0.00010,0.00499,0.01696,0.00180,0.00705
21/12/2023,0.00000460,0.00201,-0.00131,0.00311,0.03827,-0.00180,0.00442
22/12/2023,0.00000074,0.00421,0.00202,-0.00564,-0.00689,0.00985,0.00759
23/12/2023,0.00000034,0.00000,0.00000,-0.01672,-0.01945,0.00000,0.00000
24/12/2023,0.00000077,0.00000,0.00000,0.01305,0.00240,0.00000,0.00000
25/12/2023,0.00000053,0.00000,0.00000,-0.02515,-0.01818,0.00000,0.00000
26/12/2023,0.00000593,0.00181,0.00634,0.02197,0.06464,-0.00446,0.00453
27/12/2023,0.00000103,0.00038,-0.00221,-0.02030,-0.01465,-0.00854,-0.00583
28/12/2023,0.00000277,-0.00290,-0.00191,-0.01199,-0.01978,-0.00543,-0.00157
29/12/2023,0.00000661,-0.00561,-0.00475,0.00126,-0.00377,-0.00820,-0.00236
30/12/2023,0.00000004,0.00000,0.00000,0.00356,-0.00363,0.00000,0.00000
31/12/2023,0.00000229,0.00000,0.00000,0.04424,0.03049,0.00000,0.00000
01/01/2024,0.00000065,0.00000,0.00000,0.01721,0.00127,0.00000,0.00000
02/01/2024,0.00000135,-0.00820,0.00051,-0.04799,-0.06371,0.01273,-0.00837
03/01/2024,0.00074632,-0.00323,-0.00406,0.03073,0.02624,-0.00543,0.00100
04/01/2024,0.00000028,0.00137,-0.00234,-0.00037,0.00002,0.00498,0.00016
05/01/2024,0.00000068,0.01418,0.00376,-0.00413,-0.01225,-0.01457,-0.00785
06/01/2024,0.00000019,0.00000,0.00000,-0.00144,-0.00884,0.00000,0.00000
07/01/2024,0.00001661,0.00000,0.00000,0.06704,0.04869,0.00000,0.00000
08/01/2024,0.00000866,-0.00152,-0.00020,-0.01843,0.00462,0.00731,0.00032
09/01/2024,0.00085612,0.00564,-0.00193,0.01149,0.09709,-0.00685,-0.00229
10/01/2024,0.00001999,-0.00044,0.00568,-0.00675,0.01343,0.00731,0.00197
11/01/2024,0.00007886,0.00069,0.00182,-0.07960,-0.03767,0.00363,0.00975
12/01/2024,0.00013006,-0.00368,-0.00750,0.00108,0.02224,-0.00865,-0.00953
13/01/2024,0.00000011,0.00000,0.00000,-0.02190,-0.03811,0.00000,0.00000
14/01/2024,0.00000192,0.00000,0.00000,0.02894,0.04188,0.00000,0.00000
16/01/2024,0.00000147,-0.00557,-0.00275,-0.01054,-0.02413,-0.00137,-0.01108
17/01/2024,0.00000434,0.00885,-0.00092,-0.03545,-0.02490,0.00639,0.00820
18/01/2024,0.00003084,0.01239,0.00020,0.00975,0.01020,-0.00182,0.00298
19/01/2024,0.00008756,0.00211,0.00183,0.00216,-0.00699,0.00409,-0.00379
20/01/2024,0.00000021,0.00000,0.00000,-0.00320,-0.00666,0.00000,0.00000
21/01/2024,0.00000029,0.00000,0.00000,-0.04843,-0.05848,0.00000,0.00000
22/01/2024,0.00041917,0.00291,-0.00245,0.00242,-0.03688,0.00543,0.00389
23/01/2024,0.00046136,0.00109,-0.00225,0.00775,-0.00107,0.00854,-0.00828
24/01/2024,0.00000038,0.00542,0.00449,-0.00279,-0.00653,0.00758,0.00396
25/01/2024,0.00007376,-0.00127,-0.00112,0.04844,0.02463,0.00443,-0.00069
26/01/2024,0.00001898,0.00789,0.00397,0.00580,-0.00110,-0.00844,0.00703
27/01/2024,0.00000003,0.00000,0.00000,-0.00218,-0.00482,0.00000,0.00000
28/01/2024,0.00000009,0.00000,0.00000,0.02917,0.02604,0.00000,0.00000
29/01/2024,0.00015476,-0.00077,0.00193,-0.00466,0.01458,0.00667,0.00138
30/01/2024,0.00000728,-0.01645,0.00455,-0.01150,-0.02953,-0.01069,-0.00074
31/01/2024,0.00000489,0.01300,0.00272,0.01099,0.00897,-0.01217,0.01035
01/02/2024,0.00000970,0.01047,-0.00920,0.00298,0.00209,-0.01140,-0.00950
02/02/2024,0.00000507,-0.00365,-0.00826,-0.00410,-0.00489,0.00412,-0.00553
03/02/2024,0.00000005,0.00000,0.00000,-0.01027,-0.00338,0.00000,0.00000
04/02/2024,0.00000010,0.00000,0.00000,0.00234,0.00459,0.00000,0.00000
05/02/2024,0.00001556,0.00290,0.00521,0.00979,0.03110,0.00365,0.00521
06/02/2024,0.00001075,0.00831,-0.00204,0.02749,0.02080,0.00454,-0.00027
07/02/2024,0.00002903,0.00044,-0.00307,0.02316,-0.00022,0.00542,-0.00090
08/02/2024,0.00005535,0.00532,-0.00010,0.05210,0.03188,0.00315,-0.00650
10/02/2024,0.00000622,0.00000,0.00000,0.01113,0.00293,0.00000,0.00000
11/02/2024,0.00004194,0.00000,0.00000,0.03497,0.05972,0.00000,0.00000
12/02/2024,0.00000454,-0.00482,-0.00482,0.03610,0.04310,-0.01538,-0.01448
14/02/2024,0.00000288,0.00688,0.00236,0.00053,0.01518,0.00228,0.00670
15/02/2024,0.00002277,-0.00499,-0.00319,0.00627,-0.00572,0.00227,0.00366
16/02/2024,0.00000248,-0.00552,0.00093,-0.00974,-0.00621,-0.00546,0.00605
17/02/2024,0.00000725,0.00000,0.00000,0.00838,0.03225,0.00000,0.00000
18/02/2024,0.00000045,0.00000,0.00000,-0.00675,0.02212,0.00000,0.00000
19/02/2024,0.00000190,0.00000,0.00000,0.00994,0.02422,0.00000,0.00000
20/02/2024,0.00001562,0.00091,-0.00299,-0.01020,-0.01707,0.00410,0.00005
21/02/2024,0.00000798,0.02048,0.00083,-0.00862,0.00259,0.00272,0.00043
22/02/2024,0.00001589,0.00069,0.00371,-0.01110,-0.01696,-0.01461,0.00564
23/02/2024,0.00042399,-0.00367,-0.00216,0.01655,0.02417,0.00916,-0.00223
24/02/2024,0.00000110,0.00000,0.00000,0.00263,0.03894,0.00000,0.00000
25/02/2024,0.00000063,0.00000,0.00000,0.05221,0.02060,0.00000,0.00000
26/02/2024,0.00000800,0.00186,-0.00134,0.04601,0.02078,0.00772,-0.00106
27/02/2024,0.00001128,-0.00132,0.00196,0.09149,0.04344,-0.00408,0.00181
28/02/2024,0.00003657,0.00359,0.00164,-0.02069,-0.01255,-0.00136,0.00514
29/02/2024,0.00005248,0.00827,-0.00062,0.01179,0.02200,0.00815,0.03478
02/03/2024,0.00000107,0.00000,0.00000,0.01702,0.01852,0.00000,0.00000
03/03/2024,0.00000161,0.00000,0.00000,0.08015,0.04079,0.00000,0.00000
04/03/2024,0.00043020,-0.01004,0.00543,-0.06445,-0.01658,-0.00770,0.00600
05/03/2024,0.00012874,0.00505,0.00153,0.03228,0.06805,0.00815,0.00818
06/03/2024,0.00001008,0.00988,0.00214,0.01191,0.01441,0.00270,0.00567
07/03/2024,0.00000039,-0.00602,0.00092,0.02064,0.00491,-0.00315,0.00842
08/03/2024,0.00000226,-0.00086,-0.00112,0.00202,0.00480,0.00853,0.00183
09/03/2024,0.00000022,0.00000,0.00000,0.00788,-0.00841,0.00000,0.00000
10/03/2024,0.00000080,0.00000,0.00000,0.04425,0.04687,0.00000,0.00000
11/03/2024,0.00020957,0.01070,-0.00255,-0.00893,-0.02154,-0.00269,-0.01100
12/03/2024,0.00000119,-0.00157,-0.00184,0.02220,0.00655,0.01381,0.00698
13/03/2024,0.00000046,-0.00198,-0.00636,-0.02357,-0.03150,0.00309,-0.00418
14/03/2024,0.00000588,-0.00999,-0.00010,-0.02773,-0.03765,0.00352,-0.00320
15/03/2024,0.00011649,0.00593,-0.00103,-0.06127,-0.05963,0.00918,0.00160
16/03/2024,0.00008247,0.00000,0.00000,0.04727,0.03498,0.00000,0.00000
17/03/2024,0.00002156,0.00000,0.00000,-0.01092,-0.03356,0.00000,0.00000
18/03/2024,0.00000086,0.00554,0.00247,-0.08900,-0.10957,-0.00044,-0.00115
19/03/2024,0.00155421,0.00921,0.00205,0.09148,0.10618,-0.00262,0.01184
20/03/2024,0.00013608,0.00330,0.00072,-0.03587,-0.00667,-0.00131,-0.00104
21/03/2024,0.00000009,-0.00190,0.00317,-0.02846,-0.04846,-0.00702,-0.00805
22/03/2024,0.00000046,-0.00277,-0.00184,0.00600,0.00212,0.00833,0.00319
23/03/2024,0.00000068,0.00000,0.00000,0.04839,0.03534,0.00000,0.00000
24/03/2024,0.00000032,0.00000,0.00000,0.03977,0.03923,0.00000,0.00000
25/03/2024,0.00000012,-0.00185,0.00102,0.00028,-0.00160,-0.00789,0.00323
26/03/2024,0.00000010,0.00837,0.00327,-0.00823,-0.02515,-0.00088,0.00721
27/03/2024,0.00000049,-0.00019,-0.00122,0.01975,0.01796,0.01182,0.01282
28/03/2024,0.00000046,-0.00174,-0.01026,-0.01237,-0.01372,0.00478,0.01016
29/03/2024,0.00000201,0.00000,0.00000,-0.00359,-0.00120,0.00000,0.00000
30/03/2024,0.00002370,0.00000,0.00000,0.02376,0.03916,0.00000,0.00000
31/03/2024,0.00000008,0.00000,0.00000,-0.02338,-0.04052,0.00000,0.00000
01/04/2024,0.00001081,-0.00638,-0.00072,-0.06022,-0.06416,0.00906,0.01466
02/04/2024,0.00089182,0.00110,0.00062,0.00657,0.00908,0.01195,0.00873
03/04/2024,0.00000168,-0.01228,0.00237,0.03663,0.00388,0.00254,-0.00575
04/04/2024,0.00000381,0.01039,-0.00495,-0.01017,-0.00317,0.00507,0.01697
05/04/2024,0.00000995,0.00056,-0.00093,0.01530,0.01022,-0.00042,0.00621
06/04/2024,0.00000450,0.00000,0.00000,0.00784,0.03059,0.00000,0.00000
07/04/2024,0.00000138,0.00000,0.00000,0.03155,0.06657,0.00000,0.00000
08/04/2024,0.00000673,0.00116,0.00341,-0.03523,-0.05203,-0.00549,0.00548
09/04/2024,0.00000609,-0.01006,-0.01204,0.02084,0.01076,0.00507,-0.00951
10/04/2024,0.00000247,0.00752,0.00021,-0.00830,-0.01162,-0.00169,0.01925
11/04/2024,0.00009800,-0.01390,0.00188,-0.04281,-0.07912,0.00127,-0.01333
12/04/2024,0.00197974,-0.01261,-0.00606,-0.04178,-0.06689,0.00126,0.01855
13/04/2024,0.00619585,0.00000,0.00000,0.02198,0.04244,0.00000,0.00000
14/04/2024,0.00001039,0.00000,0.00000,-0.03635,-0.01850,0.00000,0.00000
15/04/2024,0.00001200,-0.00183,-0.00283,0.00550,-0.00601,-0.00169,0.00122
16/04/2024,0.00023419,-0.00594,0.00462,-0.03932,-0.03153,-0.01573,-0.00740
17/04/2024,0.00036616,-0.00206,-0.00283,0.03506,0.02610,-0.00043,0.00341
18/04/2024,0.00000027,-0.00877,0.00105,0.00462,-0.00298,0.00470,0.00313
19/04/2024,0.00021703,0.00917,0.00063,0.01794,0.03183,0.00000,-0.02501
20/04/2024,0.00000081,0.00000,0.00000,-0.00018,-0.00251,0.00000,0.00000
21/04/2024,0.00000055,0.00000,0.00000,0.02875,0.01686,0.00000,0.00000
22/04/2024,0.00000021,0.01180,0.00209,-0.00658,0.00553,0.00426,-0.00246
23/04/2024,0.00000084,-0.00047,-0.00262,-0.03262,-0.02517,-0.00128,-0.00186
24/04/2024,0.00000285,-0.00381,-0.00283,0.00366,0.00553,0.00551,0.00595
25/04/2024,0.00000037,0.00943,0.00221,-0.01129,-0.00805,0.00085,0.00324
26/04/2024,0.00000023,0.00354,0.00304,-0.00518,0.03841,-0.00085,-0.00203
27/04/2024,0.00000974,0.00000,0.00000,-0.00735,0.00072,0.00000,0.00000
28/04/2024,0.00000017,0.00000,0.00000,0.01390,-0.01223,0.00000,0.00000
